update,time_sec,valid_steps,mean_reward,mean_return,mean_advantage,done_fraction,episodes_finished,mean_episode_return,mean_episode_length,total_env_steps,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,total_loss,num_updates
57.0,1291.4320423603058,512.0,-2.5207362174987793,-175.27813720703125,-4.270290851593018,0.001953125,1.0,-333.79010009765625,55.0,1469952.0,-0.0023179789384206134,215.17923431396486,3.610452651977539,0.17374491145213444,0.2748046875,107.55119552612305,957.0
58.0,1302.4877712726593,512.0,-4.02725887298584,-221.1160125732422,-9.20560073852539,0.005859375,3.0,-578.4085591634115,126.66666666666667,1471488.0,-0.0140868346982946,163.75447514851888,3.6122241338094074,0.2125492369135221,0.22291666666666668,81.82702852884928,958.0
59.0,1310.2278032302856,512.0,-3.4097611904144287,-215.5658416748047,-6.535877704620361,0.00390625,2.0,-459.6764831542969,101.5,1473024.0,-0.009782189844797055,184.35712738037108,3.619825490315755,0.6087326427300771,0.24407552083333334,92.13258336385091,959.0
60.0,1318.6542682647705,512.0,-3.796438455581665,-227.7294464111328,-11.4927339553833,0.00390625,2.0,-559.1763458251953,115.0,1474560.0,-0.020232149182508388,138.48543370564778,3.6278233846028645,0.4373129705588023,0.21399739583333333,69.18620694478354,960.0,-1056.0294555664063,343.984821101004,345.8,0.0,0.8,0.2,0.0
61.0,1355.421954870224,512.0,-3.6794862747192383,-219.5460662841797,-3.2683849334716797,0.005859375,3.0,-611.1462198893229,164.0,1476096.0,-0.0047327253036201,41.971435928344725,3.6320233821868895,0.6598956724007924,0.2728515625,20.94466495513916,961.0
62.0,1363.3672497272491,512.0,-3.0290489196777344,-223.5323028564453,-6.42627477645874,0.001953125,1.0,-937.4000854492188,280.0,1477632.0,0.014466879268487295,52.13354276021322,3.634585388501485,0.9247937262058258,0.41360677083333336,26.044892183939616,962.0
63.0,1374.113933801651,512.0,-3.9543845653533936,-219.7210235595703,-8.681452751159668,0.005859375,3.0,-634.5939127604166,154.66666666666666,1479168.0,0.0181525313295424,140.30941619873047,3.6356894334157306,0.7473659515380859,0.3815104166666667,70.13650347391764,963.0
64.0,1394.2705914974213,512.0,-3.0594642162323,-224.1875762939453,-7.401618957519531,0.001953125,1.0,-1208.4202880859375,376.0,1480704.0,0.03412185654354592,60.77563552856445,3.63486225605011,0.8245669722557067,0.37669270833333335,30.385591252644858,964.0
65.0,1411.7695727348328,512.0,-2.9786243438720703,-217.8649139404297,-6.910238742828369,0.001953125,1.0,-1276.0252685546875,412.0,1482240.0,-0.011005141539499164,94.21190910339355,3.6390744765599568,0.8112313508987427,0.3729166666666667,47.05855859120687,965.0
66.0,1429.9177069664001,512.0,-3.5718071460723877,-225.08485412597656,-8.58749008178711,0.00390625,2.0,-817.7734680175781,220.0,1483776.0,0.0063551834784448145,103.96643346150717,3.64202618598938,0.5546022405227026,0.3056640625,51.953151830037434,966.0
